Vehicle Stop,4159504.7349,323928.6629
Theft,4154304.0128,330062.3019
Theft,4163281.8411,319716.2038
Breaking & Entering,4156382.2832,326741.8174
Theft of Vehicle,4158579.9063,325296.9905
Theft of Vehicle,4158860.6145,325929.24
Drugs,4156935.2715,329464.5235
Drugs,4157789.3074,326392.9377
Other,4095001.0467,325176.3445
Alarm,4155936.1862,330541.8553
Traffic,4157204.6479,324614.1709
Drugs,4161213.7975,325142.804
Theft,4161590.3783,321863.3004
Theft,3961155.3695,567588.2021
Theft,4159901.163,325328.6546
Theft,4160690.7981,321896.1795
Theft,4162731.5861,319235.4936
Weapons Offense,4281193.7195,250140.639
Vehicle Stop,4161346.8252,325711.1162
Disorder,4157204.6479,324614.1709
Theft,4159442.2779,324419.5962
Theft from Vehicle,4159620.9168,323172.066
Breaking & Entering,4162050.4505,318164.3781
Theft,4280560.1021,251538.3421
Other,4192429.6734,298724.3192
Vehicle Stop,4161605.8915,326449.8542
Pedestrian Stop,4373567.0807,172329.8428
Theft,4156150.3323,328967.2138
Liquor,4160713.6736,317620.7375
Traffic,4374733.6067,172451.6014
Traffic,4307572.89,406576.1503
Disorder,4154261.505,331190.0616
Disorder,4159979.5739,324961.3128
Traffic,4375170.0579,173104.1036
Liquor,4096207.9218,325885.4055
Theft,4095766.2453,324901.6838
Traffic,4151532.0424,330368.7353
Traffic,4158914.5483,324042.6514
Other,4310831.322,406612.6364
Traffic,4159744.1931,325066.7376
Vehicle Stop,4374210.1201,172991.1532
Robbery,4157283.6523,325231.9588
Community Policing,4155496.6695,325858.9511
Family Offense,4155900.4202,325587.9488
Traffic,4164644.7373,328061.2555
Disorder,4161142.0889,323102.0404
Community Policing,4374149.4355,173295.7423
Breaking & Entering,4154215.3339,326577.4188
Other,4095734.5322,325362.5207
Traffic,4157918.3659,330101.1238
Liquor,4162503.7614,319387.3262
Other,4193067.3524,297985.2882
Community Policing,4158860.6145,325929.24
Theft from Vehicle,4158722.7929,326438.9096
Family Offense,4162246.3564,325752.8038
Breaking & Entering,4191710.377,299087.3202
Theft,4155499.5964,328237.2223
Traffic,4159612.1799,322430.2852
Traffic,4308885.0286,406508.2438
Breaking & Entering,4191956.4002,296710.9758
Theft from Vehicle,4152595.554,327768.7067
Drugs,4095267.0589,326497.7676
Theft,4374589.3185,172285.0358
Disorder,4159723.0976,321737.5396
Traffic,4309634.4588,406998.2317
Traffic,4374852.0398,173019.9515
Family Offense,4159493.8271,322220.5765
Breaking & Entering,4160743.5103,325573.7262
Theft,4163203.9083,319663.6983
Traffic,4307572.89,406576.1503
Traffic,4373659.6689,172271.6299
Disorder,4374441.0712,172765.363
Traffic,4375589.8725,172253.1454
Pedestrian Stop,4373755.431,172401.6501
Vehicle Stop,4153508.8127,325567.2806
Breaking & Entering,4155499.5964,328237.2223
Disorder,4375086.67,172997.0662
Community Policing,4375748.6503,172234.8437
Theft of Vehicle,4156869.5401,327565.1306
Community Policing,4306320.2238,407097.6578
Other,4192390.238,298596.5284
Community Policing,4305611.7544,406223.2511
Theft from Vehicle,4095220.4487,325684.2612
Community Policing,4340002.3063,222786.9306
Theft,4161179.755,324887.0078
Drugs,4153502.5771,329610.5837
Theft,4095201.646,325464.6977
Vehicle Stop,4374905.201,172393.2857
Drugs,4309977.1906,407787.7966
Traffic,4308922.9087,407537.8996
Theft,4151987.5893,328239.7541
Theft,4159991.8248,319274.5735
Assault,4280305.1013,250204.6481
Traffic,4375173.8638,172118.2304
Traffic,4375155.3195,172583.2921
Traffic,4308373.0059,406359.8742
Traffic,4159842.936,324882.6611
Traffic,4095909.7966,325155.8804
Traffic,4374584.7092,172657.5442
Disorder,4157430.1296,326946.0554
Assault,4157826.2273,323513.456
Disorder,4374790.5252,172421.2229
Traffic,4308320.4004,407049.6401
Theft,4191567.4835,299319.5811
Traffic,4162581.4371,319273.0582
Liquor,4161427.6278,320898.697
Other,4095447.5152,325118.728
Other Sexual Offense,3761428.8381,670158.9229
Theft of Vehicle,4095108.2435,325255.1782
Alarm,4160113.7206,324875.8176
Property Crime,4276179.6982,251920.3454
Other,4095408.7453,326065.9078
Arson,4157639.338,322915.5098
Disorder,4160242.7397,324491.575
Other Sexual Offense,4160765.9396,322829.786
Family Offense,4161852.0225,321231.0069
Theft,4191780.707,297915.0656
Breaking & Entering,4192610.4456,297912.1349
Disorder,4157251.556,326713.7444
Breaking & Entering,4159117.5772,323668.8728
Other Sexual Offense,4159596.4153,322653.4982
Drugs,4154130.3723,326751.4803
Theft,4163509.1069,319854.9863
Death,4153050.6548,330997.2882
Theft,4160827.5847,320210.154
Pedestrian Stop,4369452.6058,174121.8009
Family Offense,4160666.4779,322493.9418
Theft,4158579.9063,325296.9905
Community Policing,4130964.7766,327107.585
Traffic,4130163.6748,327077.1227
Community Policing,4176667.2231,327099.1342
Theft,4129767.3714,327102.2943
Death,3760873.1051,669454.4176
Traffic,4159504.7349,323928.6629
Property Crime,3762469.571,669716.2608
Traffic,4308394.1592,406633.4753
Drugs,4190970.7046,299383.504
Missing Person,3762221.861,670315.6047
Disorder,4161147.1283,325183.0184
Disorder,4129911.7697,327074.1365
Disorder,4131043.6309,328121.5842
Other Sexual Offense,4160249.8672,322012.2304
Community Policing,4374869.9239,172566.959
Traffic,4159701.3475,321647.2657
Assault with Deadly Weapon,3762027.5551,672163.4902
Family Offense,4157659.5046,326147.7324
Emergency,4130959.9577,325558.6491
Alarm,4131086.4126,327094.3999
Community Policing,4375442.6221,172367.5255
Disorder,4373651.1513,172272.5469
Theft,4156634.5262,330214.634
Other,4305773.7866,406882.7493
Property Crime,4129865.5799,328407.8487
Property Crime,3762471.1653,669427.2343
Other,4131551.0395,328743.6289
Disorder,4373836.1288,172884.6999
Traffic,4128441.714,325495.9672
Theft,4152623.8721,329348.8254
Traffic,4373246.2918,172239.4759
Breaking & Entering,4160102.8321,321734.5694
Robbery,4197971.0319,297754.4034
Other,4130062.9987,327659.613
Disorder,4162587.0219,324061.8893
Other,4128515.709,326418.5251
Vehicle Stop,4130147.7932,327093.9017
Traffic,4374455.5827,172320.062
Traffic,4130975.4572,326341.6998
Alarm,4130648.1746,329273.9426
Traffic,4022116.6322,388726.7441
Property Crime,4130723.9821,328039.3065
Community Policing,4130232.1361,326891.4548
Drugs,4160360.0191,321322.7873
Theft,4162325.91,325373.3029
Traffic,4128226.0362,327403.1694
Traffic,4157085.4756,326880.5771
Liquor,4095431.9873,325046.7938
Other,4129424.4624,326757.6753
Traffic,4129252.896,327477.2471
Traffic,4131043.6309,328121.5842
Assault,4191935.684,296528.2503
Drugs,4153502.5771,329610.5837
Other,4095408.7453,326065.9078
Disorder,4130563.353,328717.2981
Other,4129726.7128,328508.9814
Family Offense,4159947.0416,322100.6441
Disorder,4130563.353,328717.2981
Drugs,4155265.7342,329318.0083
Pedestrian Stop,4375972.746,172416.4936
Alarm,4130916.2661,328723.9859
Disorder,4130570.6246,328717.3934
Drugs,4161699.0388,322197.7325
Traffic,4130802.1489,326893.3684
Traffic,4130163.6748,327077.1227
Other,4130780.6322,328383.1221
Vehicle Recovery,4310493.1366,406214.0118
Traffic,4305136.6474,405962.6321
Emergency,4131951.3896,327976.8553
Other,4130145.2529,327311.4441
Other,4130289.222,324480.244
Community Policing,4127537.0628,327430.9677
Theft from Vehicle,4095431.9873,325046.7938
Vehicle Recovery,4130125.3627,328372.0139
Other,4131764.8918,326710.5848
Theft,4160173.6171,322939.2779
Other,4130946.3599,327882.0998
Other,4129830.0322,325060.5252
Theft from Vehicle,4153970.4306,325456.4359
Theft of Vehicle,4159711.3198,321633.8546
Other,4131764.8918,326710.5848
Breaking & Entering,4373401.2376,172299.4525
Traffic,4021414.9224,387675.7184
Property Crime,4128974.3205,326016.2511
Weapons Offense,4162102.162,319817.3324
Traffic,4306353.6448,406644.1249
Pedestrian Stop,4374739.3973,172327.7347
Theft of Vehicle,4129737.5659,328346.5247
Traffic,4162840.2134,318860.7724
Theft,4156335.8753,325940.1242
Theft,4156400.8453,324760.1627
Vehicle Stop,4129923.9289,327767.4263
Theft from Vehicle,4130780.6322,328383.1221
Traffic,3760940.9352,669887.9508
Traffic,4130163.6748,327077.1227
Other,4131114.2966,327579.5382
Traffic,4129444.6357,327081.2292
Theft from Vehicle,4153970.4306,325456.4359
Disorder,4159284.802,325278.4379
Traffic,3762210.6384,669691.5067
Other,4129449.7,326617.6049
Theft,4190933.6596,298966.5095
Theft of Vehicle,4129726.7128,328508.9814
Other,4022035.2775,388237.3793
Vehicle Stop,4129569.4057,328703.4242
Property Crime,4129911.7697,327074.1365
Other,4130143.1392,327526.3332
Other,4095408.7453,326065.9078
Other,4191981.2226,297683.4575
Theft,4192384.5108,298156.7675
Community Policing,4309544.4117,406920.6457
Theft,4158971.7427,322135.8563
Pedestrian Stop,4373651.1513,172272.5469
Breaking & Entering,4163893.6975,317938.1448
Drugs,4176234.497,329908.352
Drugs,4153485.9307,328946.5036
Theft,4158844.409,324177.81
Community Policing,4130547.8503,327433.0095
Traffic,4129038.5721,324682.5721
Breaking & Entering,4022909.1806,387883.4242
Other,4375025.2976,172226.5901
Other,4128690.6073,327116.5405
Breaking & Entering,4128449.4067,327008.0301
Theft from Vehicle,4154210.4397,325921.7032
Traffic,4129912.6939,326410.3212
Disorder,4373855.338,172286.6113
Other,4130143.1392,327526.3332
Traffic,4314492.4548,404488.8977
Other,4128510.4024,326678.3851
Other,4131122.1668,325830.4331
Theft,4192783.2227,297955.5484
Pedestrian Stop,4373656.6739,172397.8236
Disorder,4130096.8869,324701.9906
Traffic,4314492.4548,404488.8977
Disorder,4372852.904,172168.2297
Other,4129188.7059,327292.9681
Emergency,4130218.5783,325927.6335
Other,4130132.7002,328032.9002
Other,4192076.8126,297956.9418
Disorder,4130465.3972,327650.566
Vehicle Recovery,3762258.8604,669417.1812
Other,4130143.1392,327526.3332
Traffic,4130163.6748,327077.1227
Theft of Vehicle,4161147.4836,325439.9881
Traffic,4375048.6245,172369.6701
Drugs,4127910.3454,323803.2227
Vehicle Stop,4130552.6935,327092.8834
Community Policing,4130142.1936,327528.0351
Disorder,4178031.5163,329158.6376
Family Offense,4160393.1001,317867.003
Theft,4279048.5683,249825.076
Disorder,4130148.1027,327078.8955
Other,4127463.4327,326202.8734
Drugs,4159936.4289,322791.6943
Drugs,3761190.2765,671086.8159
Traffic,4371502.4478,172459.153
Traffic,4130301.1131,328693.0327
Theft,4159218.443,324263.8307
Traffic,4130944.2172,327093.2675
Disorder,4130145.3272,327421.6271
Alarm,4374781.7016,172369.3458
Liquor,4130139.3842,327575.0026
Theft,3761814.5868,670276.7312
Alarm,4150051.3467,328919.1063
Alarm,4159455.8107,327997.5066
Alarm,4160967.4099,325885.1328
Community Policing,4309380.0915,416198.438
Theft,3761193.5109,671082.5408
Other Sexual Offense,3762249.1313,671310.2704
Theft from Vehicle,4157861.0849,326706.6193
Theft,4161795.9074,318243.6548
Theft,4190933.6596,298966.5095
Theft,4279157.1936,249957.5285
Other,4022864.7623,388247.5518
Theft from Vehicle,4160084.3421,318256.2352
Community Policing,4130563.353,328717.2981
Theft,4197739.817,360004.3003
Traffic,4158586.9286,324550.7006
Community Policing,4130143.1392,327526.3332
Community Policing,4130163.6748,327077.1227
Other,4129865.5799,328407.8487
Theft,4130960.614,325386.8652
Disorder,4130163.6748,327077.1227
Other,4130097.3859,324929.4953
Theft from Vehicle,3762191.537,670627.9041
Other,4130302.6595,328868.5167
Robbery,4128972.967,326138.2856
Liquor,4178192.8837,330348.7462
Liquor,4178192.8837,330348.7462
Traffic,4130662.1518,325560.5606
Other,4131068.3307,325390.6352
Other,4129424.4624,326757.6753
Liquor,4156467.6347,324641.6051
Other,4130916.2661,328723.9859
Property Crime,4022167.917,387496.0264
Theft,4192015.0348,296259.5446
Disorder,4374057.3141,172529.7414
Traffic,4160351.0765,322680.0224
Liquor,4155119.8427,327490.5408
Theft from Vehicle,4130546.4637,329745.3317
Vehicle Stop,4129445.4669,327079.1522
Traffic,4130161.0743,327078.8347
Vehicle Stop,4130139.5444,327642.2787
Traffic,4373561.9681,173503.7858
Community Policing,4130210.0627,327634.0129
Family Offense,4375613.5534,172414.1642
Traffic,4130962.1987,325447.8046
Property Crime,4130134.6876,328032.9143
Theft,4190939.3929,298449.737
Liquor,4156924.0306,327117.295
Breaking & Entering,4163202.4655,323699.1781
Community Policing,4130163.6748,327077.1227
Vehicle Stop,4129977.3625,327603.8169
Other,4130756.0743,324398.5805
Alarm,4127909.473,323802.4589
Drugs,4156438.6225,325742.3787
Disorder,4130941.5874,326403.8913
Theft,4373651.2999,172270.6118
Liquor,4159686.434,323659.5893
Breaking & Entering,4022081.256,389394.2941
Theft,4191646.6225,298064.0666
Vehicle Stop,4130051.1183,327526.685
Community Policing,4130110.3303,327709.6965
Traffic,4130122.6775,328560.2454
Community Policing,4375442.6814,172365.5957
Pedestrian Stop,4129741.9073,327546.1363
Community Policing,4374878.5354,172457.1379
Vehicle Stop,4130135.0753,327994.5302
Other,4129527.8676,327080.0616
Other,4130358.3425,328710.6161
Pedestrian Stop,4374753.6998,172497.4843
Other,4130809.3877,326543.7456
Theft,4155499.5964,328237.2223
Vehicle Stop,4128853.3285,326011.6824
Traffic,4130929.2694,328002.2107
Emergency,4130202.0986,327749.7346
Theft,4308997.6311,406129.1226
Other,4375315.1965,172502.054
Traffic,4130932.2193,327753.1144
Traffic,4130370.765,327429.1423
Pedestrian Stop,4373824.9763,173192.5042
Vehicle Stop,4131349.1945,327679.9869
Robbery,4130563.3826,328715.3024
Traffic,4128972.967,326138.2856
Other,4129738.3885,326919.2642
Liquor,4130232.1361,326891.4548
Disorder,4131331.4617,328731.947
Disorder,4130232.1361,326891.4548
Breaking & Entering,4128456.0532,327355.9505
Alarm,4127909.473,323802.4589
Disorder,4127940.1452,324398.8671
Assault,4280309.0403,249846.8302
Vehicle Stop,4130929.2694,328002.2107
Other,4130145.553,327729.2215
Traffic,4159591.2833,325221.2169
Other,4130146.601,327237.3847
Traffic,4162478.6121,320938.9609
Theft,4176976.8292,335379.7255
Theft,4218618.6285,309677.0815
Theft,4095756.0398,325551.3725
Alarm,4130232.1361,326891.4548
Fire,4128692.1071,326967.3328
Other,4192110.8048,297933.8686
Disorder,4131331.4617,328731.947
Drugs,4129357.6469,326909.2402
Disorder,4176387.8947,330878.8557
Traffic,4127851.7234,326049.5551
Property Crime,4129780.2912,325877.433
Sexual Assault,3761727.4288,669841.6259
Theft,4177200.0714,335258.9461
Emergency,4128181.398,326245.3544
Other,4130358.3425,328710.6161
Other,4129451.3321,326617.6209
Traffic,4131297.7086,326238.2714
Traffic,4158825.1697,326313.1521
Other,4126836.2864,323865.6442
Other,4131104.5925,328014.5559
Family Offense,4157100.8072,325452.0698
Other,4130562.2688,326336.3601
Other,4374403.4098,173708.9123
Community Policing,4130143.0946,327527.9649
Disorder,4129486.3656,327433.8675
Disorder,4130556.3011,326796.5604
Other,4130143.0946,327527.9649
Traffic,4159405.493,324076.0504
Property Crime,4130013.856,324586.209
Community Policing,4374446.1632,173035.0138
Disorder,4126767.2152,327048.7231
Other,4129495.2454,328693.8168
Alarm,4127838.0516,326613.497
Theft,4307488.6923,406830.6032
Traffic,4127543.7699,327114.846
Alarm,4130232.1361,326891.4548
Traffic,4095015.3958,325182.1555
Traffic,4374826.8814,172216.5703
Disorder,4160016.2374,323174.9232
Traffic,4129882.0908,328701.7375
Traffic,4159936.4289,322791.6943
Other,4131749.7489,327667.2434
Liquor,4374455.143,172438.1718
Theft,4022532.0909,387896.0053
Other,4127909.473,323802.4589
Theft of Vehicle,4373454.8332,172390.3936
Traffic,4307515.5458,406426.3273
Other,4135939.297,324787.8122
Traffic,4131761.3632,327103.9693
Theft from Vehicle,4157172.869,324832.9895
Theft,4374016.9713,172358.1693
Other,4130088.4983,328731.3481
Breaking & Entering,4159202.5081,321475.3459
Traffic,4127539.8561,327353.4802
Other,4128440.5437,325186.2964
Drugs,4176013.3962,335353.2491
Liquor,3760974.4623,669779.3501
Theft,4127337.3735,326984.674
Other,4127832.3084,323858.8749
Liquor,4374456.5561,172438.1711
Disorder,4129047.5395,325386.5527
Traffic,4130961.1937,325727.7129
Breaking & Entering,4021074.848,387899.7502
Theft,4159936.4289,322791.6943
Disorder,4161568.2884,320273.2626
Other,4130143.3621,327093.9168
Other,4095407.5906,326064.2804
Other,4135825.3236,327961.3607
Community Policing,4374456.5561,172438.1711
Emergency,4129424.4624,326757.6753
Traffic,4129311.2274,326092.9076
Other,4128805.924,324715.5315
Family Offense,4153433.7382,330250.5549
Breaking & Entering,4162642.5086,322366.9697
Traffic,4095655.8632,325551.0932
Vehicle Stop,4367356.9383,211598.018
Liquor,4130146.601,327237.3847
Theft from Vehicle,4129640.5162,328343.5708
Sexual Assault,3760696.7543,669339.4792
Other,4021591.6943,388666.5841
Theft,4095734.4097,325056.0539
Theft from Vehicle,4152808.8757,329571.8329
Traffic,4157590.796,323156.4119
Other,4128411.0683,325422.6725
Traffic,4127856.464,325588.5128
Traffic,4308740.9461,406109.2639
Disorder,4130358.3425,328710.6161
Other,4022161.3861,388422.9345
Community Policing,4374414.8637,172785.2218
Theft from Vehicle,4196969.3745,298797.7072
Theft from Vehicle,4196988.3341,299089.7222
Breaking & Entering,4219069.6759,310276.8519
Community Policing,4375303.1555,172359.1201
Property Crime,3760671.4603,670564.1063
Theft from Vehicle,4197604.3414,298073.7277
Other,4130851.4984,326051.7565
Traffic,4129450.8457,326683.053
Traffic,4021859.3781,388343.5622
Traffic,4129450.8457,326683.053
Traffic,4129450.8457,326683.053
Traffic,4130163.6748,327077.1227
Traffic,4130163.6748,327077.1227
Disorder,4095388.8901,325704.1705
Disorder,4128853.3285,326011.6824
Alarm,4132156.0724,327700.1272
Other,4130101.1136,325059.4732
Theft from Vehicle,4160743.5103,325573.7262
Theft,4177239.8608,333182.4768
Theft from Vehicle,4196984.1029,297081.9399
Other,4131551.0395,328743.6289
Disorder,4129770.8571,326764.4767
Traffic,3760776.9655,670246.5046
Other,4130547.1654,327431.7533
Traffic,4131104.5925,328014.5559
Emergency,4130563.3826,328715.3024
Traffic,4129498.6982,326231.14
Theft,4130411.0146,327916.658
Traffic,4215416.6955,311147.4278
Other,4130143.3621,327093.9168
Traffic,4130944.2172,327093.2675
Other Sexual Offense,3761583.1984,670951.9118
Other,4130932.2193,327753.1144
Theft of Vehicle,4193106.9902,298223.7991
Traffic,3762047.8808,670689.095
Disorder,4127695.5766,326502.8857
Community Policing,4130944.2172,327093.2675
Theft of Vehicle,3762400.0253,669441.9226
Theft,4218284.921,309001.4433
Arson,4162174.0537,319567.7834
Other,4130446.6577,324956.0778
Alarm,4130857.2062,327943.4726
Emergency,4021428.4476,388908.5483
Theft of Vehicle,3762608.2448,669732.4154
Pedestrian Stop,4129311.2274,326092.9076
Other,4130146.551,327208.0149
Other,4130695.8282,328005.92
Traffic,4375578.0928,172489.4394
Community Policing,4374470.0852,172453.4785
Disorder,4131349.1945,327679.9869
Pedestrian Stop,4374470.0852,172453.4785
Other,4129999.5609,326645.6908
Traffic,4128190.1654,325776.0277
Vehicle Recovery,4306272.8783,407286.8417
Community Policing,4130126.1168,327406.4851
Vehicle Stop,4130929.2694,328002.2107
Traffic,4130163.6748,327077.1227
Other,4130405.7649,325472.4087
Theft,4130145.3045,327423.268
Other Sexual Offense,4158504.3956,322062.1696
Theft,4157172.6141,327775.522
Liquor,4374016.9713,172358.1693
Family Offense,4155287.2304,327261.0779
Family Offense,4157690.397,326549.0568
Vehicle Stop,4129741.9073,327546.1363
Theft,4373115.0025,172577.2942
Other,4130085.4737,324703.988
Other,4127990.84,326531.9243
Disorder,4129357.6469,326909.2402
Other,4192134.2998,297255.5341
Community Policing,4159543.0716,325187.0633
Other,4127909.473,323802.4589
Vehicle Stop,4130152.2308,323939.5145
Community Policing,4130134.7064,325532.15
Vehicle Stop,4372354.5425,171838.0632
Community Policing,4130143.0946,327527.9649
Traffic,3761583.814,669786.0754
Other,4129640.5162,328343.5708
Vehicle Stop,4129445.4669,327079.1522
Theft,4191780.707,297915.0656
Alarm,4130232.1361,326891.4548
Theft,4129640.5162,328343.5708
Other,4190939.3929,298449.737
Disorder,4197812.1331,297769.439
Traffic,4130145.3045,327423.268
Traffic,4160619.2776,322261.992
Vehicle Stop,4130933.9426,327373.0081
Pedestrian Stop,4373865.6974,172285.2889
Theft,4129527.8676,327080.0616
Alarm,4159494.5645,323776.1983
Alarm,4160864.0544,327084.0531
Theft,4215177.8087,310523.2085
Theft,4281721.7094,250415.9725
Breaking & Entering,4305748.3676,406716.9986
Theft,4192920.6353,298167.3745
Breaking & Entering,4154526.1643,327638.178
Theft,4176487.8669,330988.2819
Breaking & Entering,4192938.5665,298015.4089
Vehicle Stop,4130161.0743,327078.8347
Fire,4131150.856,326699.635
Community Policing,4130143.0946,327527.9649
Assault,4176392.2243,333501.294
Other,4128702.563,326134.6417
Disorder,4130961.1937,325727.7129
Disorder,4130950.211,324727.0113
Theft of Vehicle,4178782.8787,330644.6312
Traffic,4131104.5925,328014.5559
Disorder,4374364.3488,174188.2456
Vehicle Stop,4130564.8434,328699.247
Other,4127302.9913,324517.1984
Community Policing,4373651.2999,172270.6118
Vehicle Stop,4128265.5065,327388.93
Other,4128181.398,326245.3544
Traffic,4128757.0379,328474.5981
Community Policing,4130145.3045,327423.268
Community Policing,4130143.0946,327527.9649
Other,4191903.1905,298137.7472
Community Policing,4375921.1666,172473.2284
Disorder,4159217.9444,325537.4306
Drugs,4096221.6162,324952.4512
Alarm,4373849.9555,172624.5403
Traffic,4373651.2999,172270.6118
Liquor,4197522.1303,297352.4403
Other,4130145.553,327729.2215
Vehicle Stop,4128265.5065,327388.93
Other,4128781.7824,327116.8224
Vehicle Stop,4130552.6935,327092.8834
Traffic,4128194.2382,325533.0284
Death,4178515.821,329832.0779
Other,4130606.2011,328717.5259
Traffic,4374732.5877,172561.5985
Traffic,4162423.2179,319142.2564
Assault,3760989.8751,669812.1794
Alarm,4129772.2481,326685.8804
Theft,4158045.937,325878.8642
Vehicle Stop,4130142.1936,327528.0351
Traffic,4130764.023,325922.4303
Liquor,4374157.7114,172456.0026
Theft from Vehicle,4308822.1679,406115.754
Alarm,4130769.1987,327111.9349
Traffic,4130370.765,327429.1423
Emergency,4129533.9454,325808.2775
Vehicle Stop,4130934.0385,327660.2901
Pedestrian Stop,4373656.6739,172397.8236
Pedestrian Stop,4373662.9926,172271.4424
Other,4191614.3004,299216.9526
Other,4130549.2272,327323.0038
Theft of Vehicle,4158579.9063,325296.9905
Pedestrian Stop,4373654.4021,172271.7179
Disorder,4374732.5877,172561.5985
Other,4130143.1374,327526.4219
Other,4128495.1985,324689.4607
Breaking & Entering,4159755.8996,323156.6912
Other,4374298.9378,172460.674
Liquor,4129356.1145,326909.2352
Vehicle Stop,4155122.1316,327503.8665
Other,4130819.6219,328046.5828
Theft,4152622.7292,329349.8638
Traffic,4130163.6748,327077.1227
Liquor,4197424.5045,297846.5472
Theft,4308875.185,407605.148
Other,4128732.4811,325164.3728
Alarm,4130132.817,327892.9982
Disorder,4176434.4375,329583.1362
Assault,4192191.1541,298276.4502
Theft,4154428.3277,328597.4684
Pedestrian Stop,4373900.6117,173938.8269
Disorder,4130819.6219,328046.5828
Other,4129834.8981,327733.0513
Other,4128883.3135,326135.8238
Traffic,4375314.4141,172123.908
Disorder,4309288.6788,407928.3435
Traffic,4375436.2111,172213.6083
Theft,4176580.4559,330061.1044
Disorder,4158125.8375,323864.3583
Other,4130133.7012,328690.7831
Traffic,4021525.4172,388565.6554
Other,4130142.1936,327528.0351
Drugs,4160406.7601,323724.5646
Disorder,4130930.6867,327753.1184
Theft,4197865.7913,298562.8658
Theft,4129860.5046,326007.2711
Traffic,4307717.8708,406771.6102
Traffic,4155427.4194,328633.5915
Theft,4130916.2754,328723.5336
Property Crime,4374753.6998,172497.4843
Assault with Deadly Weapon,3761277.3995,670993.8813
Theft,4157476.4049,326294.5921
Theft,4192368.29,297866.7666
Traffic,4128701.3678,326006.9861
Missing Person,4373115.0025,172577.2942
Family Offense,4157232.0783,324216.8018
Theft,4176189.8442,333715.6185
Alarm,4129834.8981,327733.0513
Pedestrian Stop,4371966.6766,172862.9044
Disorder,4129860.5046,326007.2711
Drugs,4128604.1275,327610.5943
Assault with Deadly Weapon,4308324.1423,407036.1149
Liquor,4374753.6998,172497.4843
Theft,4308873.5514,406610.4079
Theft,4130071.8761,329503.8519
Other,4096044.7731,325237.5334
Other,4129865.5799,328407.8487
Alarm,4129579.421,327227.4193
Other,4130067.4018,329505.4468
Other,4128347.5979,327822.5722
Community Policing,4130869.7984,327928.3472
Other,4022923.9704,388484.5249
Other,4022960.9771,389724.3472
Breaking & Entering,4159596.4153,322653.4982
Community Policing,4130932.3878,327661.1789
Traffic,4374898.4672,172355.6804
Pedestrian Stop,4130934.0385,327660.2901
Emergency,4128063.2008,324653.0885
Other,4127843.5913,330394.7838
Property Crime,4198302.4235,297101.1773
Traffic,4374032.8531,172322.5336
Other,4131013.8665,328027.031
Disorder,4130022.8346,326347.421
Family Offense,4163468.7225,318267.8564
Traffic,4373124.2347,172218.0094
Other,4130895.7175,326060.8719
Theft of Vehicle,3761128.7091,669203.0776
Other,4130932.3878,327661.1789
Assault with Deadly Weapon,4216698.842,311164.4142
Other,4129640.5162,328343.5708
Other,4191777.9851,299367.263
Assault,4130819.6219,328046.5828
Property Crime,3761016.4184,670261.6225
Theft of Vehicle,4160163.3293,317755.5877
Other,4128478.0645,328429.6863
Other,4130163.6748,327077.1227
Traffic,4374734.2648,172451.3014
Theft from Vehicle,4197474.635,298720.3009
Other,4128179.6221,326249.6042
Pedestrian Stop,4129732.1412,328344.0889
Disorder,4128273.4404,327390.3002
Traffic,4096216.4825,327265.2029
Vehicle Stop,4373455.3627,172389.4496
Robbery,4157772.4322,326223.7708
Community Policing,4096406.1052,327263.1339
Other,4129968.6409,327697.486
Theft of Vehicle,3759845.1976,669669.6381
Theft,4191056.6353,299253.4439
Theft from Vehicle,4160905.7226,321866.8784
Community Policing,4129860.5046,326007.2711
Disorder,4340582.3051,221998.9622
Disorder,4374159.8239,172753.8385
Other,4129449.7888,326617.6067
Death,3762608.2448,669732.4154
Liquor,4095245.0137,326153.1148
Community Policing,4373124.2347,172218.0094
Other,4126836.2864,323865.6442
Disorder,4128417.1171,325094.4429
Other,4129172.8936,327075.7501
Disorder,4130404.8901,327208.0958
Disorder,4129381.891,326297.9426
Traffic,4374147.3391,172551.4201
Property Crime,4023140.8331,389367.8992
Community Policing,4374557.7068,173230.6659
Traffic,4374461.4539,172317.7823
Other,4131314.7078,327110.9265
Alarm,4128918.625,325173.2313
Other,4130139.4525,327575.9978
Other,4128357.3159,325663.737
Disorder,4127311.9741,327115.2094
Alarm,4373240.1948,172237.3544
Disorder,4131152.4598,327885.516
Fire,4022027.6035,388226.5205
Other,4131152.4598,327885.516
Traffic,4374442.4962,172767.1917
Theft of Vehicle,4197244.7002,298270.0075
Traffic,4374442.4962,172767.1917
Property Crime,4130321.583,326623.9392
Disorder,4130232.1361,326891.4548
Other,4130144.3072,327094.3977
Disorder,4374461.4539,172317.7823
Community Policing,4129444.6418,327080.3952
Alarm,4128263.3587,324762.9456
Vehicle Stop,4372453.8039,172101.8294
Other,4130139.6957,328709.3606
Alarm,4154456.8985,325700.0742
Alarm,4154615.212,328705.976
Alarm,4155941.8057,323995.1122
Breaking & Entering,4157673.2653,328680.9209
Liquor,4157963.6521,325364.8065
Robbery,4159200.9058,324382.0334
Alarm,4159688.3885,323661.6821
Vehicle Stop,4160285.4119,323692.0345
Alarm,4160853.4011,319060.3536
Alarm,4161616.0256,320310.5049
Disorder,4163599.2172,318071.374
